"","iso","Country","Year","before.indepence","currency.crises","inflation.crises","stock.crash","sov.debt.crises.dom","sov.debt.crises.ext","banking.crises","crisis.tally","ifs","pop","rgdpmad","rgdppc","rconpc","gdp","iy","cpi","ca","imports","exports","narrowm","money","stir","ltrate","stocks","debtgdp","revenue","expenditure","xrusd","crisisJST","tloans","tmort","thh","tbus","hpnom","tloanspch4","no.crises.p.3yrs","ca.deficit.neg3yrs","yield.conversion","stir.up","impexp.ratio","stocks.crsi","hpnom.crsi","xrusd.crsi","credit.gdp.crsi"
"2284","SWE","Sweden",1993,1,0,0,0,0,0,1,1,144,8719,16524.2779338783,72.847050939777,77.67,1634131,0.192427657268603,117.028985507246,-33861.673,334290,388300,66803,710060,8.50083333333333,8.53916666666667,21.699006258406,0.58784210078629,377743.3438,607870.0625,8.3035,0,1569771,1040565,676390,893381,81.4916048418586,0,0,0,0,0,0.892317129274651,75.116501250109,17.7268938305941,85.0400165498109,23.5182429712794
"2285","SWE","Sweden",1994,1,0,0,0,0,0,1,1,144,8781,17066.265148916,75.1703304369153,78.51,1744433,0.192680945613847,119.598155467721,5543.8945,399130,471600,68594,712330,7.26916666666667,9.51833333333333,27.3685178066741,0.675659655601562,376924.875,582696.0625,7.4615,0,1534432,1030739,666791,867641,85.5525185474424,0,0,0,0,0,0.860906515580736,78.4578012893801,45.4880224338107,42.4904859753817,20.3490343979242
"2286","SWE","Sweden",1995,1,0,0,0,0,0,0,0,144,8827,17645.7176198398,77.710483926398,78.79,1883562,0.195084101293188,122.628458498024,32891.508,460500,567700,68303,749249.213,8.60166666666667,10.2441666666667,30.5663174464898,0.727558211516265,423183.625,605890.0625,6.6582,0,1550939,1048481,671287,879652,86.0210855134713,0,0,0,0,1,0.846331636980492,75.4227438951948,46.5670012781782,26.9415181199693,19.462414122906
"2287","SWE","Sweden",1996,1,0,0,0,0,0,0,0,144,8841,17901.2891029584,78.628697916941,79.96,1932025,0.200251031948344,123.188405797101,40483.932,448700,569200,71940,833597.779,5.66,8.0275,35.5557593310051,0.730648930526261,816978.375,852432.4375,6.871,0,1528801,1045638,667363,861438,86.4506052323311,0,0,0,0,0,0.81116787035406,81.9341652076532,51.278694860563,62.8581765146493,20.1456911872223
"2288","SWE","Sweden",1997,1,0,0,0,0,0,0,0,144,8846,18374.9935375977,80.4187640259191,81.93,2019261,0.197394987572186,123.847167325428,58337.062,501100,632800,74114,843265.338,4.11083333333333,6.61758333333333,51.1473831411476,0.709207972619686,648928,655155.875,7.877,0,1573988,1047964,707605,866383,93.6743459586099,0,0,0,0,0,0.78829936753338,97.8632644041352,76.000500031167,76.720340801123,25.3784053071691
"2289","SWE","Sweden",1998,1,0,0,0,0,0,0,0,144,8851,19136.7700512655,83.3200630158051,84.32,2121037,0.20601479370704,123.64953886693,37394.979,545000,675100,78085,976059.4586,4.13833333333333,4.95766666666667,59.2927973020129,0.683089922523747,715825,719603,8.061,0,1649275,1066838,754343,894932,104.568527918782,0,1,0,0,1,0.791877370417193,82.0962402699897,86.1814790638829,73.6142643758331,28.0490629867239
"2290","SWE","Sweden",1999,1,0,0,0,0,0,0,0,144,8858,20012.5300371838,87.0255900959059,87.46,2237854,0.213754784717859,124.242424242424,50996.55,568100,700800,87325,1101014.6472,3.07291666666667,5.02158333333333,69.8177992760878,0.61457,805052,739996,8.525,0,1745614,1104204,817111,928503,114.720812182741,0,1,0,0,0,0.80728780921345,89.3148212061135,89.3291095422275,81.2886674137902,61.0296176223574
"2291","SWE","Sweden",2000,1,0,0,1,0,0,0,1,144,8872,20871.2465974941,90.6566477706966,91.67,2380358,0.220963821408376,125.461133069829,63093.095,672400,804200,88918,1168486.8899,3.95460833333333,5.34291666666667,101.052245478095,0.505733,841853,758005,9.535,0,1857178,1138934,878824,978354,127.528309254198,0,0,0,0,1,0.81064497716895,99.7004714026307,94.5005273792292,85.4531702837746,61.995246456457
"2292","SWE","Sweden",2001,1,0,0,1,0,0,0,1,144,8940,21096.0534322455,91.3817391530401,91.83,2478130,0.22465972325907,128.524374176548,71429.58,662700,806500,96727,1164603.0826,3.99564166666667,5.1075,71.9357903558173,0.51731,930686,766270,10.6675,0,2028192,1206262,957877,1070315,137.407262787973,0,0,0,0,1,0.836110420293459,24.2500584143186,85.3596095533516,87.5340837344638,86.0300324804799
"2293","SWE","Sweden",2002,1,0,0,1,0,0,0,1,144,8954,21585.5254194131,92.9083619618962,92.89,2569876,0.216532237353086,131.29117259552,112818.8,656700,805800,95827,1261322.3857,4.066575,5.30333333333333,55.360440562522,0.498049,773712,821575,8.825,0,2105135,1277542,1045613,1059522,146.661460367044,0,0,0,0,1,0.821698698078115,21.9855605447977,82.5200410726651,22.6136550457197,80.4366529524332
"2294","SWE","Sweden",2003,1,0,0,0,0,0,0,0,144,8970,22049.9782058814,94.1349290749836,94.19,2677446,0.212710172305996,133.827404479578,164230.0848,679300,825800,98425.6597,1304467.5398,3.03283333333333,4.63833333333333,50.5704438993451,0.489423,809477,861833,7.1892,0,2172472,1366598,1149950,1022522,161.108941819602,0,0,0,0,0,0.814966492926284,23.2348792605486,92.8842418804355,15.5941344474827,40.9324855900543
"2295","SWE","Sweden",2004,1,0,0,0,0,0,0,0,144,8986,22942.6121695006,97.6486818787357,95.94,2805115,0.215864946713415,134.321475625823,162719.16,738900,904500,98198,1356733.9388,2.10916666666667,4.425,65.1457376543918,0.478621,853031,869479,6.6146,0,2313773,1508718,1282334,1031439,180.046856696603,0,0,0,0,0,0.822596270283362,68.1662251518164,99.7610324905385,23.0512499516799,70.0701416448594
"2296","SWE","Sweden",2005,1,1,0,0,0,0,0,1,144,9002,23627.3677287911,100,97.81,2907352,0.221375327101775,134.947299077734,193071.57984,833800,977300,100374.39838596,1531347.498519,1.71666666666667,3.38333333333333,79.5646337518373,0.481899,933916,921330,7.9584,0,2601957,1666456,1458547,1143411,201.210464662241,0,0,0,0,0,0.816915422885572,72.3393373657598,96.5349630712957,74.5369978678238,85.5052765574796
"2297","SWE","Sweden",2006,1,0,0,0,0,0,0,0,144,9017,24602.1471508107,104.100926287591,100,3099081,0.229999151361323,136.791831357049,234741.8868,939500,1089400,100762.9784176,1771277.38351515,2.33166666666667,3.705,100.532363362193,0.431412,985747,953490,6.8644,0,2875437,1825496,1648573,1226864,223.037875829754,0,0,0,0,1,0.853166888365906,79.0822288659251,86.5904908406912,35.8779026263104,83.9730465047711
"2298","SWE","Sweden",2007,1,0,0,0,0,0,0,0,144,9031,25376.7418993721,106.850214056733,101.52,3297053,0.238887879570028,139.756258234519,275845.08784,1034700,1139600,100459,2090172,3.5525,4.1675,119.418526754443,0.382015,1056565,985968,6.4136,0,3316756,1975324,1837315,1479441,244.279578289731,1,0,0,0,1,0.862401321828529,79.8999930598883,76.6203814440059,36.5024085885802,91.4472129056848
"2299","SWE","Sweden",2008,1,1,0,1,0,0,0,2,144,9045,25181.2039060781,105.430461506501,99.7,3387599,0.243199977329076,144.598155467721,289605.83851,1097900,1194400,99409,2258799,3.905,3.88833333333333,83.2297899329834,0.367587,1041669,1004948,7.8106,1,3679231,2193410,2044693,1634538,252.206169465053,1,0,0,1,1,0.907950157950158,23.9231622141761,69.9638257206021,78.1946240172277,90.4893318809208
"2300","SWE","Sweden",2009,1,0,0,0,0,0,0,0,144,9060,23877.5151357944,99.1162688230797,98.49,3288509,0.223171960301766,144.202898550725,194613.96262,912900,996700,100072,2188392,0.399166666666667,3.25,77.194215833862,0.403111,1012212,1035052,7.1165,0,3762425,2432586,2237113,1525311,256.228035923467,1,0,0,0,0,0.919206296048225,34.1455680487909,69.969274480405,41.90915302617,88.4462341474325
"2301","SWE","Sweden",2010,1,0,0,0,0,0,0,0,144,9132.74381757842,25306.3711282491,104.160479655546,102.321614721655,3519994,0.222533049772244,146.04743083004,211586.83934,1067100,1136000,96394,2235252,0.504166666666667,2.89333333333333,100,0.368418,1083311,1098109,6.7097,0,3959681,2610105,2413783,1545898,277.547832877782,0,0,0,0,1,0.915922544396508,75.8365479772172,83.3173492479573,45.0061987658506,35.8788784510205
"2302","SWE",NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,144,9197.72829461514,26328.8026952702,106.131255728099,104.2315380746,3656577,0.226915773960182,149.868247694335,251609.06337,1133500,1214500,92246,2378587,1.65416666666667,2.60583333333333,102.496503977442,0.36189,1101922,1113570,6.8877,0,4180708,2731137,2538907,1641801,282.233502538071,0,0,0,0,1,0.939348591549296,63.2380780866299,73.3198285457028,66.274548369907,56.396470321355
"2303","SWE",NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,144,9268.53227705813,26532.67365598,105.047396544913,105.054422591694,3684800,0.226384064264003,151.185770750988,244118,1111400,1170200,88002,2425171,1.25333333333333,1.5925,100.780459972134,0.365561,1091842,1131985,6.5045,0,4369019,2849563,2696743,1672276,279.851620460757,0,NA,0,0,0,0.933305887196377,42.9413718567614,35.1836427969196,47.63222464599,69.4378250458807
"2304","SWE",NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,144,9354.85494058452,27048.0535187681,105.721590281749,107.228625452713,3769909,0.220992175927201,151.119894598155,252699.57104,1039900,1091600,82359,2465921,0.925,2.12083333333333,118.343356538263,0.387412,1125860,1167352,6.4238,0,4507833,2993206,2828655,1679178,288.724,0,NA,0,0,0,0.949752179114681,63.405263918058,51.5470537213107,42.586008683009,61.2703281450433
"2305","USA","US",1870,1,0,0,0,0,0,0,0,111,40240.63,2444.64366542775,6.65719689846059,8.434,7.812,0.1638243,9.612073,-0.14317,0.45,0.418,0.63,1.81,5.72,8.25,NA,0.311885944700461,0.411,0.31,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"2306","USA","US",1871,1,0,0,0,0,0,0,0,111,41098,2502.8468538615,6.78115057148482,8.407,7.665,0.1389987,9.106174,-0.210574,0.534,0.475,0.64,2.04,5.56,7.68,4.74,0.302942204827136,0.384,0.292,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1.07655502392345,NA,NA,NA,NA
"2307","USA","US",1872,1,0,0,0,0,0,0,0,111,42136,2540.93886462882,6.88364876870256,9.3503,8.309,0.2419198,9.106174,-0.261962,0.632,0.474,0.64,2.24,8.38,8.5,5.07,0.265975568660489,0.374,0.278,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1.12421052631579,NA,NA,NA,NA
"2308","USA","US",1873,1,0,0,0,1,0,1,2,111,43174,2604.25255941076,7.03932807419895,9.3494,8.837,0.2253714,9.106174,-0.124459,0.655,0.562,0.65,2.31,14.24,8.36,4.42,0.243432160235374,0.334,0.29,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,1.33333333333333,NA,NA,NA,NA
"2309","USA","US",1874,1,0,0,0,1,0,0,1,111,44212,2527.25504387949,6.79935213626853,9.3652,8.563,0.1785377,8.600276,-0.11822,0.576,0.619,0.66,2.39,3.43,7.67,4.54,0.252240219549223,0.305,0.303,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.16548042704626,NA,NA,NA,NA
"2310","USA","US",1875,1,0,0,1,1,0,0,2,111,45245,2598.58547905846,6.99194299492964,9.3363,8.239,0.1921569,8.347326,-0.081065,0.54,0.538,0.63,2.52,3.11,7.85,4.37,0.261715863575677,0.288,0.275,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0.930533117932149,NA,NA,NA,NA
"2311","USA","US",1876,1,1,0,1,1,0,0,3,111,46287,2570.35452718906,6.92666140503501,9.7131,8.388,0.1750903,8.094378,0.021443,0.469,0.565,0.62,2.52,3.35,6.35,3.58,0.254035050071531,0.294,0.265,1,0,NA,NA,NA,NA,NA,NA,0,0,0,1,1.00371747211896,NA,NA,NA,NA
"2312","USA","US",1877,1,0,0,0,1,0,0,1,111,47325,2595.39355520338,7.01065298331065,10.2793,8.604,0.1808686,8.094378,0.100647,0.466,0.632,0.62,2.47,3.87,6.28,3.25,0.244974430497443,0.281,0.241,1,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0.830088495575221,NA,NA,NA,NA
"2313","USA","US",1878,1,0,0,0,1,0,0,1,111,48362,2645.96170547124,7.16795924431844,10.4586,8.46,0.1875895,7.335529,0.152322,0.453,0.72,0.62,2.34,4.22,5.66,3.45,0.255250354609929,0.268,0.237,1,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0.737341772151899,NA,NA,NA,NA
"2314","USA","US",1879,1,0,0,0,1,0,0,1,111,49400,2909.43319838057,7.91066443526921,11.355,9.449,0.1724359,7.08258,0.119655,0.461,0.73,0.66,2.46,5.44,4.88,4.92,0.243296962641549,0.279,0.267,1,0,NA,NA,NA,NA,NA,NA,0,0,1,1,0.629166666666667,NA,NA,NA,NA
"2315","USA","US",1880,1,0,0,0,1,0,0,1,111,50458,3183.95497245234,8.6822480865472,12.6498,10.462,0.2036538,7.335529,0.094581,0.68,0.85,0.78,2.85,4.86,4.58,5.84,0.199857484228637,0.334,0.268,1,0,1.9775,0.7739,NA,NA,NA,NA,0,0,1,0,0.631506849315069,NA,NA,NA,NA
"2316","USA","US",1881,1,0,0,0,1,0,0,1,111,51743,3215.44943277352,8.78342438241194,12.1504,11.74,0.1857759,7.335529,0.007794,0.654,0.919,0.89,3.35,5.76,4.26,6.01,0.172000511073254,0.361,0.261,1,0,2.2091,0.7538,NA,NA,NA,NA,0,0,1,1,0.8,80.5782738426371,NA,NA,NA
"2317","USA","US",1882,1,0,0,0,1,0,0,1,111,53027,3337.95990721708,9.10078239185298,12.7828,12.331,0.1959836,7.335529,-0.074318,0.733,0.768,0.94,3.59,4.78,4.31,5.84,0.150589246614224,0.404,0.258,1,0,2.3575,0.7538,NA,NA,NA,NA,0,1,1,0,0.71164309031556,48.1444518783624,NA,NA,NA
"2318","USA","US",1883,1,0,0,1,1,0,0,2,111,54311,3338.5870265692,9.05756638608161,12.4537,12.435,0.1887805,7.08258,-0.082493,0.734,0.841,0.97,3.79,3.71,4.33,5.34,0.138476799356655,0.398,0.265,1,0,2.5617,0.8056,NA,NA,NA,NA,0,1,0,0,0.954427083333333,30.8525486594066,NA,NA,NA
"2319","USA","US",1884,1,0,0,1,0,0,1,2,111,55595,3320.28060077345,8.98943762404204,12.4829,11.896,0.1876271,6.829631,-0.070991,0.683,0.767,0.99,3.81,3.03,4.28,4.34,0.136626344989913,0.348,0.244,1,0,2.6188,0.8789,NA,NA,NA,0,0,1,0,0,0.872770511296076,14.2406287027768,NA,NA,NA
"2320","USA","US",1885,1,0,0,1,0,0,0,1,111,56879,3269.95903584803,8.84799417927033,12.5644,11.705,0.1696552,6.829631,-0.083769,0.595,0.776,1.01,3.94,1.66,4.08,5.2,0.134861255873558,0.324,0.26,1,0,2.6622,0.9572,NA,NA,NA,0,0,1,0,0,0.890482398956975,73.0347959911127,NA,NA,NA
"2321","USA","US",1886,1,1,0,0,0,0,0,1,111,58164,3294.06505742384,8.93961211150564,12.4944,12.297,0.2012295,6.829631,-0.168975,0.653,0.71,0.99,4.22,4.03,3.81,5.64,0.126507278197934,0.336,0.242,1,0,2.8522,1.027,NA,NA,NA,0,0,1,1,1,0.766752577319588,72.1844376491257,NA,NA,NA
"2322","USA","US",1887,1,0,0,0,0,0,0,0,111,59448,3368.25460907011,9.17409707458511,12.4733,13.273,0.1939695,6.829631,-0.246756,0.709,0.742,1.04,4.46,5.01,3.87,5.27,0.110410984705794,0.371,0.268,1,0,3.4007,1.1228,NA,NA,NA,0,0,1,1,1,0.919718309859155,37.1751553162804,NA,NA,NA
"2323","USA","US",1888,1,0,0,1,0,0,0,1,111,60732,3281.66370282553,8.93706999351908,12.2313,14,0.185036,6.829631,-0.256565,0.739,0.724,1.08,4.62,2.51,3.8,5.14,0.0989022857142857,0.379,0.268,1,0,3.6623,1.2299,NA,NA,NA,0,0,1,0,0,0.955525606469003,38.9973938361706,NA,NA,NA
"2324","USA","US",1889,1,0,0,0,0,0,0,0,111,62016,3413.28044375645,9.30344003774083,12.3218,13.987,0.1458273,6.829631,-0.226427,0.763,0.779,1.1,4.87,4.48,3.66,5.32,0.0893308786730535,0.387,0.299,1,0,4.045,1.3927,NA,NA,NA,1,0,1,1,1,1.0207182320442,65.49190670952,NA,NA,NA
"2325","USA","US",1890,1,0,0,0,0,0,1,1,111,63302,3391.89828125494,9.26205435691978,12.0384,15.223,0.1846358,6.829631,-0.183333,0.81,0.893,1.14,5.25,5.84,3.78,4.6,0.0737303422452867,0.403,0.318,1,0,4.4878,1.5568,NA,NA,2.9503653918097,1,0,1,1,1,0.979460847240051,28.3125870788288,NA,NA,76.5903147851286
"2326","USA","US",1891,1,1,0,0,0,0,0,1,111,64612,3467.26365071504,9.36211212087043,12.5381,15.558,0.1647403,6.829631,-0.118117,0.863,0.907,1.2,5.52,3.42,3.95,5.41,0.0646488623216352,0.392,0.356,1,0,4.7186,1.6877,NA,NA,2.6963061497372,0,0,1,0,0,0.907054871220605,72.9490727898966,NA,NA,83.2842814670795
"2327","USA","US",1892,1,1,0,0,0,0,0,1,111,65922,3727.99558569218,9.58469997177285,12.5039,16.514,0.1907317,6.829631,-0.13658,0.847,1.063,1.26,5.89,3.08,3.83,5.51,0.0586301925638852,0.355,0.345,1,0,5.0517,1.7547,NA,NA,2.78645620337583,0,0,1,0,0,0.95148842337376,67.4367385852737,NA,NA,69.962498639278
"2328","USA","US",1893,1,1,0,1,0,0,1,3,111,67231,3478.41198256757,9.35448576691078,12.427,15.566,0.1671429,6.829631,-0.072514,0.889,0.889,1.28,5.76,4.57,3.93,4.41,0.0617680842862649,0.386,0.383,1,1,5.1323,1.8743,NA,NA,2.94216993238801,0,0,1,1,1,0.796801505174036,21.4068150375225,NA,NA,93.3171554560223
"2329","USA","US",1894,1,1,0,1,0,0,0,2,111,68541,3313.79957981354,8.88175350613173,11.7181,14.28,0.1670922,6.576682,-0.100627,0.668,0.942,1.29,5.83,1.07,3.72,4.3,0.0712113445378151,0.306,0.367,1,0,4.8641,1.9123,NA,NA,3.47487479479809,0,0,0,0,0,1,27.9696426159485,NA,NA,86.6560071318988
"2330","USA","US",1895,1,0,0,0,0,0,0,0,111,69851,3644.22035475512,9.77200322502193,12.8523,15.754,0.1607692,6.323732,-0.134072,0.752,0.855,1.23,6.07,1.88,3.59,4.32,0.0696279040243748,0.325,0.356,1,0,5.0618,1.9462,NA,NA,3.19622917446051,0,0,0,0,1,0.709129511677282,52.7347618983238,NA,NA,24.4445144952311
"2331","USA","US",1896,1,0,0,0,0,0,0,0,111,71161,3504.42807155605,9.39475291581775,12.5451,15.643,0.1425161,6.323732,0.000473,0.809,0.944,1.19,6.02,4.28,3.63,4.22,0.0781646103688551,0.338,0.352,1,0,5.4152,1.9642,NA,NA,2.81104258164091,0,0,0,1,1,0.87953216374269,40.5139926629168,NA,NA,57.5732132942186
"2332","USA","US",1897,1,1,0,0,0,0,0,1,111,72471,3769.48329676698,9.99672645503305,13.2136,16.309,0.1476543,6.323732,0.196245,0.796,1.113,1.27,6.34,1.75,3.44,4.75,0.0752219020172911,0.348,0.366,1,0,5.418,1.991,NA,NA,2.94216993238801,0,0,0,0,0,0.856991525423729,73.6943206086952,NA,NA,31.2464393126975
"2333","USA","US",1898,1,0,0,0,0,0,0,0,111,73781,3779.69174990851,10.0737017876658,13.1464,18.263,0.1296685,6.323732,0.32352,0.647,1.286,1.38,7.08,2.18,3.38,5.65,0.0674994798225921,0.405,0.442,1,0,5.841,2.062,NA,NA,3.17164279619543,0,0,0,0,1,0.7151841868823,87.4953123812553,NA,NA,28.2099164400728
"2334","USA","US",1899,1,0,0,0,0,0,0,0,111,75091,4051.36706129896,11.0810923033763,14.3454,19.694,0.1324615,6.323732,0.311956,0.728,1.283,1.49,7.99,5.08,3.24,6.02,0.0729512034122068,0.516,0.605,1,0,6.5671,2.1391,NA,NA,3.07329728313511,0,0,0,1,1,0.503110419906687,81.7112312789721,NA,NA,67.5220166053644
"2335","USA","US",1900,1,0,0,0,0,0,0,0,111,76391,4090.78729169667,11.1054966360472,14.1597,20.766,0.1500971,6.323732,0.334613,0.885,1.451,1.61,8.62,2.94,3.3,6.87,0.0608406529904652,0.557,0.52,1,0,7.0071,2.2561,NA,NA,3.56502484843673,0,0,0,0,0,0.567420109119252,88.8212038837626,76.4464251613286,NA,62.5080009663368
"2336","USA","US",1901,1,0,0,0,0,0,0,0,111,77888,4463.86318816763,12.2479244592033,15.0168,22.484,0.1496413,6.323732,0.266977,0.859,1.552,1.72,9.6,4,3.25,7.95,0.0543307240704501,0.587,0.524,1,0,7.8657,2.3967,NA,NA,3.03231998602664,1,1,0,1,1,0.609924190213646,94.279214685502,27.6580190888957,NA,76.6159696548581
"2337","USA","US",1902,1,1,0,0,0,0,0,1,111,79469,4420.63014508802,12.2083691033325,15.0662,24.294,0.160166,6.576682,0.092163,0.931,1.432,1.78,10.42,5.15,3.3,8.05,0.0484906149666584,0.562,0.485,1,0,8.6586,2.5586,NA,NA,3.47487479479809,1,0,0,1,1,0.553479381443299,81.6422847788287,69.3973408237376,NA,74.002840503345
"2338","USA","US",1903,1,0,0,1,0,0,0,1,111,80946,4550.89437402713,12.3323227763568,15.2169,26.18,0.1475676,6.829631,0.178922,1.05,1.464,1.87,11.05,3.71,3.45,6.57,0.0442859434682964,0.562,0.517,1,0,9.2904,2.7304,NA,NA,3.7289340368706,1,0,0,1,0,0.650139664804469,21.1663133763301,69.5313110749286,NA,44.4428481353709
"2339","USA","US",1904,1,0,0,1,0,0,0,1,111,82485,4409.53202400436,12.5645706756081,15.4186,25.928,0.1406226,6.829631,0.077594,1.019,1.51,1.99,11.71,1.78,3.6,8.25,0.0438236269669855,0.541,0.584,1,0,9.6441,2.9041,NA,NA,3.95840690067802,0,0,0,0,0,0.717213114754098,70.6238443615479,74.9300472184624,NA,76.2873976324833
"2340","USA","US",1905,1,0,0,0,0,0,0,0,111,84147,4642.16389176085,13.464887181725,16.2294,29.066,0.1414583,6.829631,0.096499,1.145,1.568,2.04,12.82,4.44,3.5,9.54,0.0389581297736187,0.544,0.567,1,0,10.7467,3.1977,NA,NA,3.51585209190656,0,0,0,1,1,0.674834437086093,69.0857487821854,32.1967598421517,NA,46.1320695709641
"2341","USA","US",1906,1,0,0,1,0,0,0,1,111,85770,5079.12423924449,13.7562139029838,16.5854,31.336,0.1600968,6.829631,0.09287,1.271,1.81,2.17,13.81,6.54,3.55,9.84,0.0364603969874904,0.595,0.57,1,0,11.7657,3.5517,NA,NA,4.22885706159391,0,0,0,1,1,0.730229591836735,61.3221334265368,75.9964750806673,NA,69.1378994165385
"2342","USA","US",1907,1,0,0,1,0,0,1,2,111,87339,5064.89042695703,13.292124843359,16.3881,34.178,0.1589676,7.08258,0.054182,1.458,1.938,2.33,14.45,7.01,3.8,6.57,0.0335648077710808,0.666,0.579,1,1,12.7045,3.7785,NA,NA,3.0896882019785,0,0,0,1,1,0.702209944751381,19.5363360294352,24.2118200056715,NA,39.8592895545369
"2343","USA","US",1908,1,1,0,1,0,0,0,2,111,89055,4560.61596766043,12.3050712715409,15.9653,30.423,0.1459468,6.829631,0.155061,1.228,1.919,2.53,14.38,1.92,3.95,9.03,0.0387105150708346,0.602,0.659,1,0,12.2031,3.8701,NA,NA,4.32720257465423,0,0,0,0,0,0.752321981424149,70.8123773863945,76.0104067642502,NA,85.3501514404276
"2344","USA","US",1909,1,0,0,0,0,0,0,0,111,90845,5017.49598767131,13.4929521642965,16.7588,32.54,0.1607764,6.829631,-0.233795,1.326,1.719,2.56,15.71,2.71,3.77,10.3,0.035289336201598,0.604,0.694,1,0,13.1681,4.1681,NA,NA,4.28622527754576,0,0,1,0,1,0.639916623241272,62.1145706998872,45.1576218914001,NA,69.511659433162
"2345","USA","US",1910,1,0,0,1,0,0,0,1,111,92767,4963.73570342902,13.2671104023713,16.8747,33.746,0.160988,7.08258,-0.228553,1.592,1.8,2.6,16.5,2.98,3.8,9.05,0.0339874355479168,0.676,0.694,1,0,14.558,4.684,NA,NA,4.69599824863044,0,0,1,0,1,0.771378708551483,34.9730668857498,69.4640260605627,NA,90.8003583330723
"2346","USA","US",1911,1,0,0,1,0,0,0,1,111,94234,5045.68390389881,13.4798348354859,16.5374,34.675,0.1421866,7.08258,-0.017738,1.573,2.114,2.69,17.43,2.57,3.9,9.11,0.0332800288392213,0.702,0.691,1,0,15.1919,5.0479,NA,NA,4.64682549210028,0,0,0,0,0,0.884444444444444,50.2540066408447,44.1513516115657,NA,83.0770691327688
"2347","USA","US",1912,1,0,0,0,0,0,0,0,111,95703,5200.69847340209,14.0479473631204,16.8903,37.745,0.149492,7.335529,-0.017877,1.7,2.269,2.52,18.59,3.52,3.9,9.38,0.0317615313286528,0.693,0.69,1,0,16.2117,5.4417,NA,NA,4.89268927475109,0,0,0,0,1,0.744087038789026,59.7051091705996,64.4744942572063,NA,33.188484907291
"2348","USA","US",1913,1,0,0,1,0,0,0,1,111,97606,5300.72946335266,14.3226994751068,17.1701,39.517,0.1585422,7.512594,0.093907,1.854,2.538,2.79,19.31,3.22,4,8.04,0.0301907533466609,0.714,0.715,1,0,17.1247,5.8937,NA,NA,4.95825295012464,0,0,0,0,0,0.749228735125606,25.313804272356,68.8880705173378,NA,58.7681298684717
"2349","USA","US",1914,1,1,0,1,0,0,1,3,111,99505,4799.20113562133,12.9593107565597,16.9577,36.831,0.1201943,7.613774,-0.17123,1.924,2.42,2.89,20.07,3.43,4.1,7.35,0.0322618174907008,0.725,0.726,1,0,17.917,6.0931,NA,NA,5.22050765161884,0,0,0,0,1,0.730496453900709,26.7624395187243,77.6552102556526,NA,86.0365837307686
"2350","USA","US",1915,1,1,0,0,0,0,0,1,111,100941,4864.19261746961,13.2515526402936,16.3856,39.048,0.1115032,7.689659,1.134,1.703,2.82,2.99,21.41,1.92,3.6097,9.48,0.0305076828518746,0.683,0.746,1,0,18.4558,6.3548,NA,NA,4.85171197764262,0,0,0,0,0,0.79504132231405,75.2667566373851,30.0880185475331,NA,35.510475609673
"2351","USA","US",1916,1,0,0,1,0,0,0,1,111,102364,5458.6928998476,15.2149828883862,17.5185,50.117,0.1189491,8.271441,2.942,2.424,5.554,3.4,24.91,2.62,3.6117,9.8,0.0244457170221681,0.761,0.713,1,0,20.8334,6.6784,NA,NA,5.3926122994744,0,0,0,0,1,0.603900709219858,72.8150328213593,72.9777850767852,NA,19.0199699926401
"2352","USA","US",1917,1,0,0,1,0,0,0,1,111,103817,5247.73687353709,14.9949371554704,17.7465,60.278,0.1073623,9.713253,3.14,3.005,6.318,4.07,28.62,3.43,4.11,6.8,0.0493649258435914,1.101,1.954,1,0,23.6315,7.2336,NA,NA,5.57291240675166,0,0,0,0,1,0.436442203817069,21.8159232694837,65.8658922892761,NA,17.5881913399666
"2353","USA","US",1918,1,0,0,1,0,0,0,1,111,104958,5658.9843937575,15.9837193675193,17.2857,76.567,0.0835808,11.40801,2.211,3.102,6.402,5.634,31.07,5.28,4.27,7.9,0.159907388300443,3.645,12.677,1,0,25.5731,7.2881,NA,NA,6.00727175610142,1,0,0,1,1,0.47562519784742,65.592964850688,82.6965719687788,NA,9.08771598990506
"2354","USA","US",1919,1,0,0,1,0,0,0,1,111,105473,5680.40649265689,15.4430617141396,16.6515,79.09,0.1047479,13.10277,3.673,3.993,8.159,5.921,35.74,6.32,4.9,8.92,0.322190340118852,5.13,18.493,1,0,27.8499,7.4269,NA,NA,6.69569034752369,1,0,0,1,1,0.484536082474227,71.0243908085198,94.2019845447201,NA,63.3670257416208
