"","iso","Country","Year","before.indepence","currency.crises","inflation.crises","stock.crash","sov.debt.crises.dom","sov.debt.crises.ext","banking.crises","crisis.tally","ifs","pop","rgdpmad","rgdppc","rconpc","gdp","iy","cpi","ca","imports","exports","narrowm","money","stir","ltrate","stocks","debtgdp","revenue","expenditure","xrusd","crisisJST","tloans","tmort","thh","tbus","hpnom","tloanspch4","no.crises.p.3yrs","ca.deficit.neg3yrs","yield.conversion","stir.up","impexp.ratio","stocks.crsi","hpnom.crsi","xrusd.crsi"
"619","DEU","Germany",1912,0,0,0,0,0,0,0,0,134,66146,3523.69368726438,20.1536054217009,16.57,4.85817154635190e-11,0.166204448926556,1.49236137802012e-11,4.36e-13,1.0692e-11,8.957e-12,1.3147e-11,4.0215e-11,4.292,3.91,4.22416574585635e-10,0.47,2.9154e-12,2.838e-12,4.201e-12,0,4.8171e-11,1.9525e-11,NA,NA,1.05357284083627e-11,0,1,0,1,1,1.1973846533432,27.3811507710181,36.147234238499,65.9764711765
"620","DEU","Germany",1913,0,0,0,0,0,0,0,0,134,66978,3648.00639429432,20.8510948452619,16.39,5.07161376436814e-11,0.155797101449275,1.5027249944262e-11,9.21e-13,1.077e-11,1.0097e-11,1.3508e-11,4.1897e-11,4.879,4.09,4.13183425414364e-10,0.47,3.3847e-12,3.418e-12,4.2107e-12,0,4.9641e-11,1.9977e-11,NA,NA,1.2416320189899e-11,0,1,0,1,1,1.19370324885564,26.1079444494726,83.1218654258553,78.0157375473514
"621","DEU","Germany",1914,0,0,0,1,0,0,0,1,134,67790,3059.290486565,19.2673605602159,13.51,4.81176000761348e-11,NA,1.5441794870298e-11,NA,NA,NA,NA,4.6563e-11,2.895,5.06,2.93152486187845e-10,NA,8.1494e-12,NA,4.28e-12,0,5.0054e-11,2.0231e-11,NA,NA,9.15132168006378e-12,0,0,NA,0,0,1.06665346142419,8.55023386447887,24.403728512596,94.1995759534992
"622","DEU","Germany",1915,0,0,1,1,0,0,0,2,134,67883,2899.01235089838,16.7686667096605,12.54,5.54760457823095e-11,NA,1.9379970725641e-11,NA,NA,NA,NA,5.1251e-11,NA,5.06,3.60092817679558e-10,NA,3.33654e-11,NA,4.86e-12,0,5.2382e-11,2.0205e-11,NA,NA,9.13100360011091e-12,0,0,NA,NA,NA,NA,73.0685447228059,37.548501792357,97.5005345639191
"623","DEU","Germany",1916,0,0,1,1,0,0,0,2,134,67715,2934.50335976754,16.6031712111972,11.24,6.95978438441565e-11,NA,2.5494506967403e-11,NA,NA,NA,NA,6.1387e-11,NA,5.1,4.36266298342541e-10,NA,NA,NA,5.52e-12,0,5.7164e-11,2.0057e-11,NA,NA,7.4213614193291e-12,0,0,NA,NA,NA,NA,79.5220105606171,16.930829873936,98.6861583765628
"624","DEU","Germany",1917,0,0,0,0,0,0,0,0,134,67368,2952.0790718185,14.2221150190644,9.86,1.01891535363607e-10,NA,3.82417605234517e-11,NA,NA,NA,NA,8.5068e-11,NA,5.11,5.4706408839779e-10,NA,NA,NA,6.58e-12,0,6.9293e-11,1.9548e-11,NA,NA,8.44128518099164e-12,0,0,NA,NA,NA,NA,90.1641260298626,69.8717261930078,99.3263836609049
"625","DEU","Germany",1918,0,1,0,1,0,0,0,2,134,66811,2983.15741067186,13.9552432357837,9.53,1.22008116946414e-10,NA,4.70508379625631e-11,NA,NA,NA,NA,1.11601e-10,NA,5.11,3.23160220994475e-10,NA,NA,NA,6.01e-12,0,8.2327e-11,1.9175e-11,NA,NA,1.02259142323908e-11,1,0,NA,NA,NA,NA,22.4340963922825,83.4824158846574,30.0629734409951
"626","DEU","Germany",1919,0,1,1,1,0,0,0,3,134,62897,2586.27182189043,13.4141923431084,11.46,1.44117672390145e-10,NA,6.24926328826221e-11,NA,NA,NA,NA,1.63044e-10,3.193,6.2,4.52424309392265e-10,NA,NA,NA,1.976e-11,0,1.112e-10,1.8913e-11,NA,NA,1.18522376680422e-11,1,0,NA,0,NA,NA,70.6889175571988,82.8016625710213,79.708305504838
"627","DEU","Germany",1920,0,1,1,1,0,0,0,3,134,61974,2795.59562518475,14.9329840538196,10.99,3.95797411121804e-10,0.143,1.53381586506494e-10,NA,NA,NA,NA,2.4473e-10,3.594,6.34,9.78713812154696e-10,NA,NA,NA,6.306e-11,0,1.52104e-10,NA,NA,NA,1.81176611286143e-11,1,0,NA,0,1,NA,84.8867053170969,95.7563117377845,81.9155874550628
"628","DEU","Germany",1921,0,1,1,1,0,0,0,3,134,62473,3077.82631997791,15.6637166651938,12.79,5.4998759874049e-10,0.179,2.01054240706597e-10,NA,NA,NA,NA,1.31131e-10,3.958,6.45,2.60836464088398e-09,NA,NA,NA,1.0457e-10,0,0.704750000114078,NA,NA,NA,1.99721609873334e-11,NA,0,NA,0,1,NA,92.3573549030071,80.4964695594956,83.5245800431712
"629","DEU","Germany",1922,0,1,1,1,0,0,0,3,134,61185,3330.98546042003,16.5161008183489,13.39,6.54941139521199e-09,0.184,2.25926931019631e-09,NA,NA,NA,NA,1.454634e-09,6.484,NA,36.9325966868218,NA,NA,NA,1.88578e-09,0,1.40950000007605,NA,NA,NA,3.27157630550342e-11,NA,0,NA,NA,1,NA,96.284232948245,98.9234306131382,94.1530811548059
"630","DEU","Germany",1923,0,1,1,1,0,0,0,3,134,61577,2749.57869902258,14.2550494466193,11.69,6.02106922640861,0.138,2.38826614180668,NA,NA,NA,4.269,NA,NA,NA,73.8651933710352,NA,NA,NA,0.5349,0,2.11425000003803,NA,NA,NA,2.48668767209171,NA,0,NA,NA,NA,NA,87.9965565752635,99.7196522478185,96.7515381946457
"631","DEU","Germany",1924,0,1,0,0,0,0,0,1,134,61953,3198.82929007768,15.7933959736912,14.3,55.6256189401938,0.121,19.8029452767297,NA,9.132,6.674,8.977,NA,58.95,9.97,110.797790055249,NA,NA,NA,4.20115111540562,0,2.819,0.711,NA,NA,4.9733753441507,1,0,0,1,NA,NA,85.6241040437015,96.5247245576388,91.6131502845607
"632","DEU","Germany",1925,0,0,0,1,0,0,1,2,134,62411,3531.67843460089,16.8224939146956,16.08,65.2599570253696,0.14474,21.6594713598254,-2.037,12.429,9.284,11.73,16.706,11.583,8.45,76.1734806629834,NA,4.8712,5.321,4.2004452471962,0,5.37,1.777,NA,NA,5.5262984873228,NA,0,0,1,0,1.3682948756368,30.8589151895556,76.5952451362648,44.1582714705744
"633","DEU","Germany",1926,0,0,0,0,0,0,1,1,134,62866,3604.6361779035,16.9162541131409,15.72,67.5025577842883,0.1431406,21.8141818963947,1.137,9.984,10.415,14.759,19.293,7.75,6.71,159.27182320442,NA,5.7083,6.5614,4.20238695579089,0,10.236,4.302,NA,NA,6.33493879462962,NA,0,0,1,0,1.33875484704869,65.070555659056,79.9641755401705,57.1631096667971
"634","DEU","Germany",1927,0,0,0,0,0,0,0,0,134,63252,3941.09929244178,18.5402301518555,17.75,75.8946685932046,0.1556767,22.8971554568822,-2.692,14.114,10.801,17.136,20.989,5.488,5.93,161.580110497238,0.18,6.8006,7.1539,4.18410041841004,0,15.438,7.333,NA,NA,8.08912025158674,NA,0,1,0,0,0.958617378780605,56.7219411956662,86.6487258771371,47.8088238968209
"635","DEU","Germany",1928,0,0,0,0,0,0,0,0,134,63618,4089.99425403382,19.0339378049206,17.91,81.0883010005573,0.1533923,23.5159974943252,-1.23,13.931,12.055,18.85,21.891,6.529,6.89,170.813259668508,0.2,7.138,8.3751,4.20168067226891,0,21.333,10.364,NA,NA,7.95919305775134,1,0,0,0,1,1.30673085825387,62.2552256679074,37.5934597029033,65.5838715875641
"636","DEU","Germany",1929,0,0,0,1,0,0,0,1,134,63957,4051.40641653408,18.6406801558979,17.66,81.1277091871668,0.1429226,23.8254185242954,-0.159,13.359,13.486,19.466,22.267,6.846,7.27,131.572375690608,0.24,7.3664,8.0419,4.18410041841004,0,24.957,13.434,NA,NA,9.39478582377252,1,0,0,0,1,1.15562007465782,29.0152548357008,58.9017973212439,48.7713999065045
"637","DEU","Germany",1930,0,0,0,1,0,0,0,1,134,64294,3973.35750722144,17.2975730321749,16.83,75.078094307877,0.1243809,22.8971554568822,1.078,10.349,12.036,18.062,20.898,4.43,7.24,99.2563535911602,0.29,7.555,8.6263,4.20168067226891,0,28.457,15.405,NA,NA,6.5651998617222,1,0,0,0,0,0.990582826635029,21.6542195130542,23.9323413803048,73.339989791953
"638","DEU","Germany",1931,0,0,0,1,0,0,1,2,134,64631,3651.51399354967,15.0014259110821,16.17,61.4511099660865,0.0922123,21.040629339347,1.965,6.713,9.592,14.291,17.577,6.648,7.33,64.632044198895,0.35,6.4423,7.0429,4.23728813559322,1,27.616,16.094,NA,NA,6.11886763413561,1,0,0,0,1,0.859837155201063,12.9509970200866,23.9927010606533,80.7224825392311
"639","DEU","Germany",1932,0,0,0,0,0,1,0,1,134,64911,3361.67752145596,13.7059707872276,15.74,50.906212404943,0.0736145,18.7199716942328,0.317,4.653,5.741,11.738,15.933,4.95,10.19,71.5569060773481,0.43,5.5919,6.1551,4.20168067226891,0,27.594,15.916,NA,NA,5.16422698385491,0,0,0,0,0,0.699854045037531,57.8368679016191,18.9536009774407,39.1035224593403
"640","DEU","Germany",1933,0,0,0,0,0,1,0,1,134,65218,3555.78778378542,14.6994583784382,16.26,52.2882483446444,0.0851794,18.2558401670167,0.222,4.199,4.872,11.173,16.253,3.875,7.81,76.1734806629834,0.42,5.7321,6.0892,2.67952840300107,0,28.858,15.793,NA,NA,5.38316670874724,0,0,0,0,0,0.810485978052604,62.1493284027986,52.7198112936688,11.8173526344335
"641","DEU","Germany",1934,0,0,0,0,0,1,0,1,134,65595,3858.21198933879,16.1144037222653,17.18,58.4166795971532,0.1249771,18.7199716942328,-0.585,4.448,4.178,11.768,17.583,3.772,6.77,92.3314917127072,0.39,6.5263,7.9921,2.48818113958696,0,30.409,17.482,NA,NA,4.68031782922215,0,0,0,0,0,0.861863711001642,77.8921875559005,32.2984762243037,12.5230638403895
"642","DEU","Germany",1935,0,0,0,0,0,1,0,1,134,66871,4119.81277384816,17.9721112765336,17.14,65.2572076170015,0.1326949,19.0293926992116,-0.128,4.156,4.27,12.741,19.659,3.145,4.78,101.564640883978,0.37,7.9413,10.0049,2.48632521133764,0,33.164,19.254,NA,NA,4.61633651123712,0,0,0,0,0,1.06462422211585,76.0097512747971,37.7013360535588,24.2612276384181
"643","DEU","Germany",1936,0,0,0,0,0,1,0,1,134,67349,4450.74165911892,19.8989811286671,17.27,72.5578033037796,0.1428571,19.1841032236828,0.367,4.228,4.778,13.914,21.154,2.96,4.77,120.030939226519,0.35,10.2969,13.0963,2.48570718369376,0,32.501,19.677,NA,NA,4.70299048645753,0,0,0,0,0,0.973302107728337,88.2950220450664,57.6877334744799,26.6220640513015
"644","DEU","Germany",1937,0,0,0,0,0,1,0,1,134,67831,4684.92282289808,21.9671602590284,18.17,81.2175231938582,0.1430143,19.3388137394057,0.29,5.495,5.919,13.147,22.916,2.91,4.6,126.955801104972,0.34,13.2545,17.1463,2.48138957816377,0,35.196,20.395,NA,NA,4.91707927305435,0,0,0,0,0,0.884889074926748,76.8351187555989,71.9423882379195,19.3911863912129
"645","DEU","Germany",1938,0,0,0,0,0,1,0,1,134,68424,4993.59666267978,23.8095327204664,18.7,90.4793635165521,0.1506986,19.4935242366662,-0.34,5.449,5.264,16.903,27.891,2.875,4.51,117.722651933702,0.42,18.0279,28.5937,2.45098039215686,0,38.599,21.868,NA,NA,5.41108639816262,0,0,NA,0,0,0.928366278087515,37.7951912226714,82.1326980695479,12.2163402128236
"646","DEU","Germany",1939,0,0,0,0,0,1,0,1,134,69314,5406.24368559305,28.0254482077512,19.99,109.277984998751,0.134,19.4935242366662,NA,5.207,5.653,NA,NA,2.78,4.56,122.339226519337,0.49,NA,NA,2.49376558603491,0,43.314,23.966,NA,NA,6.08747219793295,0,0,NA,0,0,1.0351443768997,49.6206992640136,92.0936986423638,70.494780972817
"647","DEU","Germany",1940,0,0,0,0,0,1,0,1,134,69838,5402.50590678027,32.3015719454098,18.35,122.659355526324,NA,20.1123662858991,NA,5.012,4.868,NA,NA,2.36,4.49,159.27182320442,0.72,NA,NA,2.50125062531266,0,48.846,24.148,NA,NA,6.76385799770328,1,0,NA,0,0,0.921103838669733,81.7589244175827,92.1154581756209,65.6662978510543
"648","DEU","Germany",1941,0,0,0,0,0,1,0,1,134,70244,5711.14970673652,36.6994501449353,17.75,133.810039397906,NA,20.5764978203851,NA,6.925,6.84,NA,NA,2.18,4.4,170.813259668508,1.02,NA,NA,2.48939179632249,0,41.258,NA,NA,NA,7.44024379747361,NA,0,NA,0,0,1.02958093672966,70.8119604956125,87.2956027218066,39.0404126414694
"649","DEU","Germany",1942,0,0,0,0,0,1,0,1,134,70834,5739.92715362679,38.4592806973139,15.91,139.38492309897,NA,21.195339868439,NA,8.691,7.56,NA,NA,2.13,4.35,177.738121546961,1.36,NA,NA,2.48939179632249,0,33.67,NA,NA,NA,8.11662959724393,NA,0,NA,0,0,1.0124269005848,68.5240067388006,85.0201613871299,53.8992126250429
"650","DEU","Germany",1943,0,0,0,1,0,1,0,2,134,70411,5889.64792433001,41.1371584177851,15.75,150.535606970553,NA,21.3500503714017,NA,8.258,8.588,NA,NA,2.13,4.35,175.429834254144,1.74,NA,NA,2.48939179632249,0,26.082,NA,NA,NA,8.79301539701426,NA,0,NA,0,0,1.14960317460317,40.6895126363582,82.3106009004238,53.8992126250429
"651","DEU","Germany",1944,0,0,0,1,0,1,0,2,134,64247,6083.74722679453,37.9679402062293,14.42,144.960723269489,NA,21.8141818963947,NA,NA,NA,NA,NA,2.13,NA,175.429834254144,NA,NA,NA,2.48939179632249,0,18.494,NA,NA,NA,9.46940119678459,NA,0,NA,NA,0,0.961574289706567,50.7679601391635,79.3542315381623,53.8992126250429
"652","DEU","Germany",1945,0,1,0,1,0,1,0,3,134,65884,4514.28358208955,12.8844626599052,11.75,94.7991422975751,NA,22.4330239350574,NA,NA,NA,NA,NA,NA,NA,166.196685082873,NA,NA,NA,9.99469589816125,0,10.906,NA,NA,NA,10.1457869965549,NA,0,NA,NA,NA,NA,31.4091133309504,76.2535577915375,95.3538750272212
"653","DEU","Germany",1946,0,0,0,1,0,1,0,2,134,49260,2216.84343980952,10.8439690327073,12.39,44.6375613256608,NA,24.4442605488949,NA,NA,NA,NA,NA,NA,NA,163.888397790055,NA,NA,NA,17.5,0,3.318,NA,NA,NA,10.8221727963252,NA,0,0,NA,NA,NA,29.2315075803139,73.066355287182,94.6892107355042
"654","DEU","Germany",1947,0,0,0,1,0,1,0,2,134,49188,2436.09102187793,12.6029762243969,12.09,56.210737616476,NA,26.1460761594458,NA,NA,NA,NA,NA,NA,NA,175.429834254144,NA,NA,NA,23.5,0,3.9509,NA,NA,NA,11.4985585960956,NA,0,0,NA,NA,NA,75.4907452595501,69.8261085111507,92.4088600628838
"655","DEU","Germany",1948,0,2,0,1,1,1,0,5,134,49311,2833.7172152463,14.7431994150345,13.97,77.2455445714008,0.205,30.1685494255855,0.03333,3.167,1.817,12.02,23.7568709677419,NA,5.5556,43.8574585635359,NA,NA,NA,20.5,0,5.05,NA,NA,NA,12.1749443958659,NA,0,0,NA,NA,NA,18.6720437498618,69.8860666492269,34.8415803109971
"656","DEU","Germany",1949,0,0,0,0,0,1,0,1,134,49987,3282.46385551029,17.560019251753,15.39,98.8943860618693,0.205,32.2909683017845,-0.140972,7.437,3.806,14.44,29.2392258064516,NA,5.0891,55.3988950276243,NA,NA,NA,6.05,0,11.783,1.0749,NA,NA,12.8513301956362,NA,0,0,NA,NA,1.74298293891029,58.6624521910967,69.9250184828955,17.0153007034645
"657","DEU","Germany",1950,0,1,0,0,0,1,0,2,134,50799,3880.88718127552,18.8481670494938,17.3,107.571518871613,0.2229039,30.2824384987055,-0.419498,11.37,8.36,16.31,32.8941290322581,4.31,5.2763,48.4740331491713,0.21,17.898,11.613,4.199999999,0,20.358,3.554,3.09,17.268,13.5277159954066,1,0,0,0,NA,1.95401996847084,23.4611620515164,69.9504891824514,17.7397530258711
"658","DEU","Germany",1951,0,0,0,0,0,1,0,1,134,51157,4205.81171778499,20.4777007728583,18.47,132.010096945358,0.2184874,32.5999720818749,2.558938,13.018,14.6,18.99,38.3764838709677,6.02,5.3184,90.0232044198895,0.19,18.798,17.898,4.199999999,0,26.475,5.3247,5.055,21.42,14.2041017951769,1,0,0,1,1,1.36004784688995,73.2865856799828,69.9672267368525,55.3997881064801
"659","DEU","Germany",1952,0,0,0,0,0,1,0,1,134,51611,4552.60200915304,22.2156093468956,20.04,151.017879891604,0.2257353,33.2952321810117,2.768687,14.67,16.9,20.99,42.0313870967742,5.11,4.75,73.8651933701657,0.18,20.656,19.762,4.199999999,0,34.171,7.3694,7.442,26.729,14.8804875949472,1,0,0,1,0,0.891643835616438,31.8682383246082,69.9782661522396,55.3997881064801
"660","DEU","Germany",1953,0,0,0,0,0,1,0,1,134,52148,4905.08759740226,23.9435346725803,22.03,162.192785250111,0.2108844,32.6772235596664,4.06913,14.753,18.5,22.9,45.6862903225806,3.58,5.2521,85.4066298342541,0.23,23.0297,22.6627,4.199999999,0,42.861,10.3668,10.434,32.427,15.5568733947175,1,0,0,0,0,0.868047337278107,66.3781171843363,69.9855673892283,55.3997881064801
"661","DEU","Germany",1954,0,0,0,0,0,0,0,0,134,52665,5246.79963099047,25.5209908323737,23.13,174.098759183474,0.2253165,32.7544750334101,3.607683,17.946,22,26,51.1686451612903,2.89,5.0236,145.422099447514,0.25,24.0713,23.6573,4.199799999,0,53.219,15.2388,15.001,38.218,16.2332591944879,1,0,0,0,0,0.79745945945946,82.6579521715647,69.9904061818748,30.0243028792695
"662","DEU","Germany",1955,0,0,0,0,0,0,0,0,134,52229,5796.97203865108,28.3125952479954,25.31,198.955090728565,0.2552486,33.2952321810117,2.061856,24.47,25.72,28.8,56.651,3.13,4.9761,173.121546961326,0.23,26.2261,22.9271,4.215199999,0,64.818,20.189,20.168,44.65,16.9096449942582,1,0,0,0,1,0.815727272727273,80.847733816087,69.9936179103228,61.5165894409266
"663","DEU","Germany",1956,0,0,0,0,0,0,0,0,134,53931,6176.63522992197,30.1109179125787,27.23,219.947202663705,0.2452261,34.144995171045,4.414357,24.935,30.9,30.9,63.125,4.7,6.88849999900167,159.27182320442,0.21,27.711,27.802,4.198599999,0,73.264,24.4956,24.263,49.001,17.5860307940285,1,0,0,0,1,0.951399688958009,43.7530677247646,69.9957520917066,32.5106561519626
"664","DEU","Germany",1957,0,0,0,0,0,0,0,0,134,54657,6492.21408407931,31.4970456322954,28.6,239.686054184807,0.2398148,34.8660046953023,5.881694,31.89,35.98,34.7,73.276,3.96,7.4875,168.504972375691,0.2,28.565,31.822,4.201699999,0,80.633,29.1784,28.521,52.112,18.2624165937988,1,1,0,0,0,0.806957928802589,59.9992921843151,69.9971714363079,61.4551843000111
"665","DEU","Germany",1958,0,0,0,0,0,0,0,0,134,55292,6736.76526074588,32.4809616554978,29.69,257.545015084851,0.2341991,35.5934531258938,6.078241,32.05,36.99,38.9,83.248,3.08,6.78866666566833,246.986740331492,0.2,31.358,34.003,4.177499999,0,88.831,34.8307,32.785,56.046,18.9388023935692,1,1,0,0,0,0.886325736520289,80.0037131919808,69.9981159633976,29.2046641503853
"666","DEU","Germany",1959,0,0,0,0,0,0,0,0,134,56002,7176.68862961686,34.637754979999,31.07,282.088031526433,0.24780876,35.9410831628403,4.17903,35.83,41.19,44.1,96.682,2.705,5.790333332335,417.8,0.19,36.728,38.072,4.169999999,0,104.742,42.3875,41.293,63.449,19.6151881933395,1,1,0,0,0,0.866450391997837,85.8929787947226,69.9987448051717,28.6321519259159
"667","DEU","Germany",1960,0,0,0,0,0,0,0,0,134,55433,7705.2332250597,37.2623200958657,33.24,316.134939441137,0.243239669421488,36.4754034733344,4.629133,42.723,47.945,47.1,107.181,4.564,6.389333332335,534.1,0.17,41.032,41.0933,4.170999999,0,134.586,50.604,62.239,72.347,20.2915739931098,1,1,0,0,1,0.869871327992231,82.4050284627637,69.9991636152623,59.5728335756294
"668","DEU","Germany",1961,0,0,0,1,0,0,0,1,134,56185,7952.16037471472,38.430154312945,34.78,346.422066113727,0.251809408926417,37.3058528417638,2.973594,44.363,50.981,54.3,123.019,2.932,5.89016666566833,489.8,0.17,47.861,47.867,3.996499999,0,156.184,58.8545,70.969,85.215,20.9679597928802,1,0,0,0,0,0.891083533215142,38.8241222570064,69.9994426147615,20.8625925373169
"669","DEU","Germany",1962,0,0,0,1,0,0,0,1,134,56837,8222.12178103516,39.7243743957663,36.27,376.813631154153,0.257760532150776,38.380931317679,-2.158823,49.5,52.976,57.9,135.775,2.662,5.89016666566833,386.3,0.17,50.0634,50.7401,3.997999999,0,177.063,68.5469,80.811,96.252,21.6443455926505,1,0,0,0,0,0.870186932386575,23.500981393982,69.9996285115475,54.208839792833
"670","DEU","Germany",1963,0,0,0,0,0,0,0,0,134,57389,8385.52353731343,40.432979188627,36.94,399.372318606841,0.255485893416928,39.5268223378873,0.8371272,52.278,58.31,61.9,149.154,2.996,6.089833332335,438.9,0.18,52.8935,55.2346,3.975199999,0,198.57,78.9854,91.651,106.919,25.1661374178953,1,0,0,0,1,0.934385382059801,58.2204040130284,99.9998968429694,25.7074633902944
"671","DEU","Germany",1964,0,0,0,0,0,0,0,0,134,57971,8822.35355742679,42.6933101197539,38.51,438.850021649045,0.2663172939495,40.4538357917699,0.198741,58.839,64.919,67.2,163.168,3.288,6.18966666566833,477.9,0.18,58.2466,59.1502,3.976999999,0,223.065,90.7463,104.248,118.817,26.7436066729529,1,0,0,0,1,0.896552906877036,64.3163060543627,96.6665972455946,53.5494891456408
"672","DEU","Germany",1965,0,0,0,1,0,0,0,1,134,58619,9185.72916978868,44.4877218210651,40.72,479.580985105286,0.261676123963335,41.7606676397333,-6.669997,70.448,71.65,72.4,180.401,4.104,7.08816666566833,422.4,0.18,63.5508,65.4616,4.005599999,0,249.952,102.6091,115.946,134.006,31.9529237477942,1,0,0,0,1,0.90634482971087,31.6726511472117,99.9999734822017,70.9042889269989
"673","DEU","Germany",1966,0,0,0,1,0,0,0,1,134,59148,9387.59908596906,45.3423702161146,41.6,509.868111777876,0.2544597088374,43.2735023615051,0.39985,72.669,80.628,73.8,195.331,5.339,8.08649999900167,333.4,0.19,66.3789,68.5088,3.977299999,0,271.418,111.133,125.089,146.329,35.511400904552,1,0,0,0,1,0.983224005582694,22.2547726321689,93.3333171024415,23.8378756927495
"674","DEU","Germany",1967,0,0,0,0,0,0,0,0,134,59286,9396.68111386255,45.0968028906584,41.94,516.34329058374,0.231080534196682,43.9687624287991,9.965674,70.182,87.045,81.3,218.681,3.348,6.98833333333333,503.2,0.22,67.658,76.7213,3.998999999,0,289.081,130.97,133.205,155.876,38.776395409206,1,0,0,0,0,0.901287393957434,76.0406596264979,89.9999894198236,64.5851198380357
"675","DEU","Germany",1968,0,0,0,0,0,0,0,0,134,59500,9864.45007254153,47.4250610786172,43.78,556.969815672146,0.223575712143928,44.6833351195153,11.85615,81.18,99.552,87.9,244.424,2.593,6.48916666666667,555.6,0.22,71.1609,76.074,3.999499999,0,322.629,150.807,150.936,171.693,42.2248165714249,1,0,0,0,0,0.80627261761158,71.149000240561,86.6666598477238,55.5781829048039
"676","DEU","Germany",1969,0,0,0,0,0,0,0,0,134,60067,10440.3604858495,50.4757153509754,46.85,623.497055984007,0.232262382864793,45.5202223279621,7.458108,97.973,113.555,93.2,267.305,4.807,6.78866666566833,622.4,0.2,83.6039,82.4167,3.689899999,0,372.506,162.305,166.584,205.922,43.8389711579955,1,0,0,0,1,0.815453230472517,79.4572470746325,79.9999945441063,13.4188426050698
"677","DEU","Germany",1970,0,0,0,1,0,0,0,1,134,60651,10839.1450880039,52.5381309565145,49.94,705.272298,0.243948331003354,47.0845569805464,3.09955,109.607,125.276,101.9,291.517,8.647,8.28616666666667,443.9,0.18,88.6245,88.2079,3.647999999,0,416.659,173.938,178.153,238.506,47.4341336462662,1,0,0,1,1,0.862780150587821,23.3806623951071,83.333330060974,17.2731218051027
"678","DEU","Germany",1971,0,0,0,0,0,0,0,0,134,61284,11076.7688512505,53.5430426772832,52.14,782.8013992,0.250523313065637,49.5501556473037,0.348355764348793,120.117,136.011,114.5,330.735,6.163,7.98666666666667,473.5,0.18,97.6233,98.7694,3.268499999,0,476.29,189.001,197.977,278.313,50.6991281509203,1,0,0,0,0,0.874924167438296,50.2620598159919,79.9999978823206,7.42560786531311
"679","DEU","Germany",1972,0,0,0,0,0,0,0,0,134,61672,11480.8489866902,55.4898790261219,54.62,853.4655371,0.245083123931098,52.2732570589337,1.08766854365571,128.743,149.022,131.6,378.449,4.302,7.886833332335,536.4,0.18,106.714,112.5737,3.201499999,0,554.92,210.745,227.196,327.724,53.9676052564167,1,0,0,0,0,0.883141804706972,69.6380648618002,76.6666652824468,12.4607988458585
"680","DEU","Germany",1973,0,0,0,1,0,0,0,1,134,61976,11966.4644379712,57.9074718488234,55.91,950.5724966,0.230660997224565,55.9298108537063,11.3008289124342,145.416,178.396,133.9,416.749,10.183,9.2845,396.3,0.18,119.7965,122.5719,2.702999999,0,616.123,236.648,256.736,359.387,57.7275979542022,1,0,0,1,1,0.8639194212935,25.3959502747905,83.333332466922,4.5887243050162
"681","DEU","Germany",1974,0,0,0,1,0,0,0,1,134,62054,12063.0315245128,57.9890874771079,55.74,1028.8056966,0.206754298409277,59.8245538383991,21.8901873875224,179.733,230.58,148.5,429.091666666667,8.866,10.3826666666667,401.8,0.19,124.7135,135.185,2.409499999,0,656.454,254.307,271.458,384.996,61.8726941343784,1,0,0,0,0,0.815130384089329,47.6223133297863,83.3333327980482,7.33701442648818
"682","DEU","Germany",1975,0,0,0,0,0,0,0,0,134,61829,12040.6075951619,57.3840202908728,58.02,1077.6818883,0.194315226295893,63.3781057094593,8.12243054567041,184.312,221.589,170.1,459.691666666667,4.404,8.48583333333333,563.2,0.24,125.1418,160.1473,2.622299999,0,689.173,271.061,293.119,396.054,62.9372863439755,1,0,0,0,0,0.779482175383815,77.3058297014711,69.999999533436,71.8170463628375
"683","DEU","Germany",1976,0,0,0,0,0,0,0,0,134,61531,12683.8471168907,60.7447727826775,60.78,1168.412842,0.19312523098749,66.1012081293633,8.8501188683542,222.172,256.641,175,502.666666666667,3.885,7.78699999900167,509,0.25,138.1403,166.7071,2.362499999,0,752.245,286.586,324.977,427.268,64.0499907250098,0,0,0,0,0,0.831774140413107,36.5500984781975,73.3333329449299,38.9718461164959
"684","DEU","Germany",1977,0,0,0,0,0,0,1,1,134,61400,13071.9024490712,62.6012452959125,63.49,1244.9640282,0.194728517859678,68.5410552870871,8.2193512862757,235.178,273.614,196.6,549.216666666667,4.139,6.18966666566833,549.3,0.26,151.5299,174.198,2.104999999,0,819.991,306.562,363.368,456.623,67.422171054375,0,0,0,0,1,0.865691763981593,61.1325600448214,79.9999997794973,25.3808309898317
"685","DEU","Germany",1978,0,0,0,0,0,0,1,1,134,61326,13455.3199127191,64.5607408153426,65.85,1327.8912202,0.199489232228,70.3822074395986,16.9601216977034,243.706,284.907,225.8,606.558333333333,3.36,5.790333332335,575.1,0.28,164.7161,191.2215,1.827999999,0,908.328,335.961,416.376,491.952,71.9088813184031,0,0,0,0,0,0.859524731921612,63.9547243133838,86.6666665482909,19.0788164561356
"686","DEU","Germany",1979,0,0,0,1,0,0,1,2,134,61359,13993.3007256079,67.1711029593263,67.95,1442.1703671,0.208914291177575,73.2791244281069,-9.32700706781245,292.04,314.469,233.4,664.583333333333,5.872,7.38766666566833,497.8,0.29,179.1716,205.0629,1.731499999,0,1022.02,365.082,474.334,547.683,79.7764285693254,1,0,1,0,1,0.855387898507232,31.8635501882235,99.9999999466347,31.4416713372241
